episode,step,portfolio_value,reward,action,price,date
699,2800,99267.48334295159,-0.2821742594242096,1,0.0,Step_2800
700,2801,100020.32946854836,0.208861842751503,1,0.0,Step_2801
700,2802,101346.33544934684,0.35683906078338623,1,0.0,Step_2802
700,2803,101510.28277634962,0.044024500995874405,1,0.0,Step_2803
700,2804,102194.27102460522,0.18687789142131805,1,0.0,Step_2804
701,2805,103276.97917213159,0.28942450881004333,1,0.0,Step_2805
701,2806,103581.92120035677,0.08066590875387192,0,0.0,Step_2806
701,2807,103290.75074759981,-0.07658250629901886,0,0.0,Step_2807
701,2808,103497.98016893133,0.05559172108769417,0,0.0,Step_2808
702,2809,103787.83904307225,0.07765579968690872,0,0.0,Step_2809
702,2810,103697.3401185667,-0.02423219196498394,0,0.0,Step_2810
702,2811,103677.01065001838,-0.005481049418449402,0,0.0,Step_2811
702,2812,104087.53475683332,0.11136294156312943,0,0.0,Step_2812
703,2813,104327.5536435654,0.06507343798875809,0,0.0,Step_2813
703,2814,105289.59655841772,0.2628506124019623,1,0.0,Step_2814
703,2815,106015.55532238602,0.2051716446876526,1,0.0,Step_2815
703,2816,106429.35837574105,0.11579923331737518,1,0.0,Step_2816
704,2817,106184.74896385291,-0.07631079107522964,1,0.0,Step_2817
704,2818,106065.39530979488,-0.04122468829154968,1,0.0,Step_2818
704,2819,107207.12449504224,0.3393154740333557,1,0.0,Step_2819
704,2820,106932.34877498558,-0.09147454053163528,1,0.0,Step_2820
705,2821,106160.48475945649,-0.24074599146842957,1,0.0,Step_2821
705,2822,106050.3121557106,-0.0400785468518734,1,0.0,Step_2822
705,2823,106310.00472168301,0.07778481394052505,1,0.0,Step_2823
705,2824,105477.1523005089,-0.2631133496761322,1,0.0,Step_2824
706,2825,104046.22003042862,-0.4356137812137604,0,0.0,Step_2825
706,2826,104604.95252085412,0.16457496583461761,0,0.0,Step_2826
706,2827,106431.32574366507,0.5118096470832825,1,0.0,Step_2827
706,2828,106519.20151093857,0.019438549876213074,0,0.0,Step_2828
707,2829,106845.12879702011,0.08555120974779129,1,0.0,Step_2829
707,2830,105156.47132889145,-0.4465111494064331,0,0.0,Step_2830
707,2831,104957.76716856408,-0.05772944167256355,0,0.0,Step_2831
707,2832,103770.13273175595,-0.3140219748020172,0,0.0,Step_2832
708,2833,104517.73254288863,0.19019286334514618,0,0.0,Step_2833
708,2834,104387.23047059441,-0.039337657392024994,0,0.0,Step_2834
708,2835,104464.61360893973,0.015584470704197884,0,0.0,Step_2835
708,2836,104212.13472535544,-0.07236231118440628,0,0.0,Step_2836
709,2837,102990.39924453072,-0.32547101378440857,0,0.0,Step_2837
709,2838,102863.17611877655,-0.03876793384552002,0,0.0,Step_2838
709,2839,104408.87151775877,0.397453635931015,0,0.0,Step_2839
709,2840,103089.42343004039,-0.3370005786418915,0,0.0,Step_2840
710,2841,103408.13703373382,0.0763581246137619,0,0.0,Step_2841
710,2842,103142.5423639893,-0.07257386296987534,0,0.0,Step_2842
710,2843,101623.73432663555,-0.38389700651168823,0,0.0,Step_2843
710,2844,102036.88159068253,0.09959841519594193,1,0.0,Step_2844
711,2845,103344.52547085672,0.3232877552509308,1,0.0,Step_2845
711,2846,103978.67373170349,0.15198512375354767,1,0.0,Step_2846
711,2847,104872.51455852264,0.22290804982185364,1,0.0,Step_2847
711,2848,105117.1239704108,0.056772325187921524,1,0.0,Step_2848
712,2849,104817.4282566497,-0.08063068985939026,1,0.0,Step_2849
712,2850,105288.2849798017,0.11847099661827087,1,0.0,Step_2850
712,2851,106112.61213997168,0.20828518271446228,1,0.0,Step_2851
712,2852,107145.48030008918,0.26391085982322693,0,0.0,Step_2852
713,2853,109152.19558260324,0.4908077120780945,0,0.0,Step_2853
713,2854,109177.77136561566,0.0012109061935916543,0,0.0,Step_2854
713,2855,109363.3597397828,0.04007311165332794,0,0.0,Step_2855
713,2856,109346.30921777453,-0.009144846349954605,1,0.0,Step_2856
714,2857,109441.39866743614,0.018932538107037544,1,0.0,Step_2857
714,2858,109682.72913278422,0.05588581785559654,1,0.0,Step_2858
714,2859,109953.5701169928,0.06507211923599243,1,0.0,Step_2859
714,2860,109619.77335921515,-0.0949547067284584,1,0.0,Step_2860
715,2861,110040.13430565027,0.10861451923847198,1,0.0,Step_2861
715,2862,110575.91417029538,0.14033065736293793,1,0.0,Step_2862
715,2863,110512.30260741829,-0.02376016043126583,1,0.0,Step_2863
715,2864,109940.4543308326,-0.1694655567407608,1,0.0,Step_2864
716,2865,110197.52373957295,0.0712955892086029,1,0.0,Step_2865
716,2866,111187.10980536175,0.28576719760894775,1,0.0,Step_2866
716,2867,111879.6233146215,0.1979130655527115,1,0.0,Step_2867
716,2868,111000.20985257857,-0.25222542881965637,1,0.0,Step_2868
717,2869,111166.12454750539,0.042425647377967834,1,0.0,Step_2869
717,2870,111408.1108021615,0.06410710513591766,1,0.0,Step_2870
717,2871,112641.6504905304,0.3423103392124176,1,0.0,Step_2871
717,2872,112217.35480824721,-0.12343495339155197,1,0.0,Step_2872
718,2873,111808.14228004827,-0.1298007220029831,1,0.0,Step_2873
718,2874,111977.99171082315,0.04700912907719612,1,0.0,Step_2874
718,2875,112328.8389906091,0.10213664174079895,1,0.0,Step_2875
718,2876,100000.0,0.9994999766349792,2,0.0,Step_2876
719,2877,100000.0,-0.3777042031288147,1,0.0,Step_2877
719,2878,100000.0,-0.11610453575849533,2,0.0,Step_2878
719,2879,100000.0,0.0,0,0.0,Step_2879
719,2880,100000.0,-0.23060733079910278,1,0.0,Step_2880
720,2881,99170.37465783984,-0.2518044412136078,0,0.0,Step_2881
720,2882,99116.11137237879,-0.01675584726035595,0,0.0,Step_2882
720,2883,97283.21817458309,-0.5412608981132507,0,0.0,Step_2883
720,2884,96827.4065767102,-0.1446807086467743,0,0.0,Step_2884
721,2885,98388.98334720061,0.4381084740161896,0,0.0,Step_2885
721,2886,99183.63901650811,0.22008372843265533,1,0.0,Step_2886
721,2887,100375.01959507531,0.3207989037036896,1,0.0,Step_2887
721,2888,99687.68464590191,-0.1832508146762848,1,0.0,Step_2888
722,2889,98567.4492638281,-0.2966012954711914,1,0.0,Step_2889
722,2890,98888.20557344236,0.08576302230358124,1,0.0,Step_2890
722,2891,99438.07353278104,0.14918099343776703,1,0.0,Step_2891
722,2892,99461.58762314751,0.006343104876577854,1,0.0,Step_2892
723,2893,99877.00321962162,0.11150652915239334,1,0.0,Step_2893
723,2894,99892.67927986592,0.004194481298327446,1,0.0,Step_2894
723,2895,101236.5999831181,0.34883832931518555,1,0.0,Step_2895
723,2896,101031.00242376009,-0.05268339440226555,1,0.0,Step_2896
724,2897,98003.71402042713,-0.7097179889678955,1,0.0,Step_2897
724,2898,97699.23669645119,-0.08440382778644562,1,0.0,Step_2898
724,2899,99296.98899058231,0.3791249394416809,1,0.0,Step_2899
724,2900,99898.70853380604,0.1406431943178177,1,0.0,Step_2900
725,2901,100362.96108719507,0.10850464552640915,1,0.0,Step_2901
725,2902,100078.38030122154,-0.06612959504127502,1,0.0,Step_2902
725,2903,99814.90190403839,-0.0640057772397995,1,0.0,Step_2903
725,2904,102426.77471089727,0.5996566414833069,1,0.0,Step_2904
726,2905,102663.7243907439,0.05405082926154137,1,0.0,Step_2905
726,2906,103108.68333152456,0.10160385817289352,0,0.0,Step_2906
726,2907,104855.96112337061,0.39211711287498474,0,0.0,Step_2907
726,2908,105264.74454051055,0.09103558957576752,0,0.0,Step_2908
727,2909,105649.41094189005,0.08732160180807114,1,0.0,Step_2909
727,2910,106544.15222660349,0.20184054970741272,1,0.0,Step_2910
727,2911,107447.33446683308,0.19661091268062592,1,0.0,Step_2911
727,2912,107493.15679677796,0.00514419237151742,1,0.0,Step_2912
728,2913,107951.98302162092,0.09653152525424957,1,0.0,Step_2913
728,2914,100000.0,0.6217190027236938,2,0.0,Step_2914
728,2915,100000.0,-0.0306409802287817,1,0.0,Step_2915
728,2916,100000.0,-0.04693417251110077,2,0.0,Step_2916
729,2917,100000.0,-0.09869880974292755,1,0.0,Step_2917
729,2918,100000.0,-0.014255630783736706,2,0.0,Step_2918
729,2919,100000.0,-0.15545415878295898,1,0.0,Step_2919
729,2920,100000.0,-0.15602387487888336,2,0.0,Step_2920
730,2921,100000.0,0.11679266393184662,1,0.0,Step_2921
730,2922,100722.07855887829,0.18398016691207886,0,0.0,Step_2922
730,2923,101704.50233785338,0.24744205176830292,1,0.0,Step_2923
730,2924,102801.33791758849,0.2955813705921173,1,0.0,Step_2924
731,2925,102846.28541074421,0.011980228126049042,1,0.0,Step_2925
731,2926,103543.84715517393,0.18525183200836182,1,0.0,Step_2926
731,2927,103849.72360210378,0.08430003374814987,1,0.0,Step_2927
731,2928,100000.0,0.31243962049484253,2,0.0,Step_2928
732,2929,100000.0,-0.24851615726947784,1,0.0,Step_2929
732,2930,100081.66808491197,0.0230697114020586,0,0.0,Step_2930
732,2931,100140.49195026813,0.016871081665158272,0,0.0,Step_2931
732,2932,99187.88799479151,-0.26928767561912537,0,0.0,Step_2932
733,2933,101023.99214158846,0.4927125871181488,0,0.0,Step_2933
733,2934,101677.90792637308,0.1786411851644516,0,0.0,Step_2934
733,2935,102304.98175317961,0.16944549977779388,1,0.0,Step_2935
733,2936,102756.15508940656,0.12166392058134079,1,0.0,Step_2936
734,2937,100000.0,0.1910487860441208,2,0.0,Step_2937
734,2938,100000.0,-0.0010000000474974513,2,0.0,Step_2938
734,2939,100000.0,-0.0010000000474974513,2,0.0,Step_2939
734,2940,100000.0,-0.0010000000474974513,2,0.0,Step_2940
735,2941,100000.0,-0.0010000000474974513,2,0.0,Step_2941
735,2942,100000.0,-0.0010000000474974513,2,0.0,Step_2942
735,2943,100000.0,0.0,0,0.0,Step_2943
735,2944,100000.0,0.0,0,0.0,Step_2944
736,2945,100000.0,0.0,0,0.0,Step_2945
736,2946,100000.0,0.0,0,0.0,Step_2946
736,2947,100000.0,0.0,0,0.0,Step_2947
736,2948,100000.0,-0.19337233901023865,1,0.0,Step_2948
737,2949,99766.65227689041,-0.061488159000873566,1,0.0,Step_2949
737,2950,99673.89655695435,-0.02451363392174244,1,0.0,Step_2950
737,2951,99532.13781516526,-0.03751920163631439,1,0.0,Step_2951
737,2952,97331.08541693405,-0.5642975568771362,1,0.0,Step_2952
738,2953,97322.33487731742,-0.012400275096297264,1,0.0,Step_2953
738,2954,99082.9434481793,0.458808034658432,1,0.0,Step_2954
738,2955,99067.77584617719,-0.003920011222362518,1,0.0,Step_2955
738,2956,100179.09437748662,0.2817952334880829,1,0.0,Step_2956
739,2957,101038.39736783768,0.2135227471590042,1,0.0,Step_2957
739,2958,101043.06432229988,0.0011509597534313798,1,0.0,Step_2958
739,2959,101674.26991331132,0.16288183629512787,1,0.0,Step_2959
739,2960,102419.81588864647,0.1904831975698471,1,0.0,Step_2960
740,2961,102443.73403026522,0.006069503258913755,1,0.0,Step_2961
740,2962,103069.68929750669,0.15968109667301178,1,0.0,Step_2962
740,2963,102091.9623376775,-0.25290825963020325,0,0.0,Step_2963
740,2964,101584.43103991415,-0.13200441002845764,0,0.0,Step_2964
741,2965,100409.52525405733,-0.3061044216156006,0,0.0,Step_2965
741,2966,100000.0,-0.14377550780773163,2,0.0,Step_2966
741,2967,100000.0,0.0,0,0.0,Step_2967
741,2968,100000.0,0.0,0,0.0,Step_2968
742,2969,100000.0,-0.09435740858316422,1,0.0,Step_2969
742,2970,98892.03767429123,-0.27553293108940125,1,0.0,Step_2970
742,2971,97803.12682328567,-0.2807595431804657,1,0.0,Step_2971
742,2972,98658.0617505924,0.22518077492713928,1,0.0,Step_2972
743,2973,98112.11792862842,-0.14202198386192322,1,0.0,Step_2973
743,2974,97418.52517771455,-0.20113439857959747,1,0.0,Step_2974
743,2975,99209.95915840112,0.4685673117637634,1,0.0,Step_2975
743,2976,99124.82288082111,-0.022357484325766563,1,0.0,Step_2976
744,2977,96412.36916995107,-0.6763696670532227,1,0.0,Step_2977
744,2978,95939.65445387758,-0.12954303622245789,1,0.0,Step_2978
744,2979,97537.59689460964,0.3819029927253723,1,0.0,Step_2979
744,2980,100000.0,-0.08748188614845276,2,0.0,Step_2980
745,2981,100000.0,-0.5243067741394043,1,0.0,Step_2981
745,2982,101335.06419997662,0.28860828280448914,1,0.0,Step_2982
745,2983,101196.63588431085,-0.02962292730808258,1,0.0,Step_2983
745,2984,101666.06168365746,0.10015503317117691,1,0.0,Step_2984
746,2985,103035.5791533109,0.2873305678367615,1,0.0,Step_2985
746,2986,102937.14123994857,-0.020925983786582947,1,0.0,Step_2986
746,2987,103645.89421615735,0.15109650790691376,1,0.0,Step_2987
746,2988,103618.20855302419,-0.005881008226424456,1,0.0,Step_2988
747,2989,104085.17340453678,0.09919574856758118,1,0.0,Step_2989
747,2990,102993.74304013191,-0.23108981549739838,1,0.0,Step_2990
747,2991,102613.5265997699,-0.08224599808454514,1,0.0,Step_2991
747,2992,102555.07908871102,-0.012768388725817204,1,0.0,Step_2992
748,2993,102363.12515765446,-0.04208127781748772,1,0.0,Step_2993
748,2994,103773.86350352838,0.3070453107357025,1,0.0,Step_2994
748,2995,100000.0,0.3765787184238434,2,0.0,Step_2995
748,2996,100000.0,-0.0010000000474974513,2,0.0,Step_2996
749,2997,100000.0,-0.0010000000474974513,2,0.0,Step_2997
749,2998,100000.0,-0.0010000000474974513,2,0.0,Step_2998
749,2999,100000.0,-0.0010000000474974513,2,0.0,Step_2999
749,3000,100000.0,-0.0010000000474974513,2,0.0,Step_3000
750,3001,100000.0,0.04940749704837799,1,0.0,Step_3001
750,3002,100000.0,0.018641477450728416,2,0.0,Step_3002
750,3003,100000.0,0.032690417021512985,1,0.0,Step_3003
750,3004,100000.0,-0.06326775997877121,2,0.0,Step_3004
751,3005,100000.0,0.04447561502456665,1,0.0,Step_3005
751,3006,100000.0,0.002118123462423682,2,0.0,Step_3006
751,3007,100000.0,0.4023541808128357,1,0.0,Step_3007
751,3008,100000.0,0.008993430994451046,2,0.0,Step_3008
752,3009,100000.0,0.05166494473814964,1,0.0,Step_3009
752,3010,100000.0,0.060623399913311005,2,0.0,Step_3010
752,3011,100000.0,0.23925793170928955,1,0.0,Step_3011
752,3012,100123.95645096252,0.03773500770330429,1,0.0,Step_3012
753,3013,100375.60298092864,0.07802915573120117,1,0.0,Step_3013
753,3014,100846.04011409968,0.1455269455909729,1,0.0,Step_3014
753,3015,100600.36738899925,-0.07656481117010117,1,0.0,Step_3015
753,3016,100000.0,-0.0028148493729531765,2,0.0,Step_3016
754,3017,100000.0,0.0030591399408876896,1,0.0,Step_3017
754,3018,101510.8176936692,0.4884767532348633,1,0.0,Step_3018
754,3019,101513.80497531757,0.0009507131762802601,1,0.0,Step_3019
754,3020,101213.58316965519,-0.09576922655105591,1,0.0,Step_3020
755,3021,100000.0,0.0563330315053463,2,0.0,Step_3021
755,3022,100000.0,-0.26528310775756836,1,0.0,Step_3022
755,3023,101559.48047278773,0.458881139755249,1,0.0,Step_3023
755,3024,102132.48842748639,0.16833385825157166,1,0.0,Step_3024
756,3025,102098.03304720389,-0.010048617608845234,1,0.0,Step_3025
756,3026,102479.28932033016,0.11132324486970901,1,0.0,Step_3026
756,3027,101609.66548319925,-0.2543201148509979,1,0.0,Step_3027
756,3028,101287.58258055817,-0.09453830868005753,1,0.0,Step_3028
757,3029,100598.47497490748,-0.2000868022441864,0,0.0,Step_3029
757,3030,100316.09066259193,-0.08288124203681946,0,0.0,Step_3030
757,3031,100292.1217023954,-0.007157131563872099,0,0.0,Step_3031
757,3032,100360.28343295434,0.02036311849951744,0,0.0,Step_3032
758,3033,100599.22400491363,0.07134531438350677,0,0.0,Step_3033
758,3034,99659.19134720537,-0.2764928340911865,0,0.0,Step_3034
758,3035,99768.54972810211,0.03247088938951492,1,0.0,Step_3035
758,3036,102748.9401225413,0.7640895247459412,1,0.0,Step_3036
759,3037,105077.67441163694,0.5482065677642822,1,0.0,Step_3037
759,3038,106493.3411232454,0.32740920782089233,1,0.0,Step_3038
759,3039,106493.3411232454,0.0,1,0.0,Step_3039
759,3040,106709.0617650143,0.049399714916944504,1,0.0,Step_3040
760,3041,107905.26268482314,0.2740512490272522,1,0.0,Step_3041
760,3042,108812.33802226117,0.209014430642128,1,0.0,Step_3042
760,3043,108991.35619372912,0.04162389412522316,1,0.0,Step_3043
760,3044,108652.79463095289,-0.07820123434066772,1,0.0,Step_3044
761,3045,109004.83873383966,0.0817091092467308,1,0.0,Step_3045
761,3046,110363.57916498135,0.311036080121994,1,0.0,Step_3046
761,3047,110242.98533399249,-0.027742832899093628,1,0.0,Step_3047
761,3048,109628.03169894985,-0.14084076881408691,1,0.0,Step_3048
762,3049,109802.55569038095,0.04083956405520439,1,0.0,Step_3049
762,3050,108394.3792788339,-0.3184667229652405,1,0.0,Step_3050
762,3051,108308.9898581337,-0.019549911841750145,1,0.0,Step_3051
762,3052,110294.66840441628,0.44477328658103943,1,0.0,Step_3052
763,3053,111093.88342096984,0.17081260681152344,1,0.0,Step_3053
763,3054,110890.14725929919,-0.050400227308273315,1,0.0,Step_3054
763,3055,111966.50337812533,0.235408216714859,1,0.0,Step_3055
763,3056,113603.88297155184,0.38465824723243713,1,0.0,Step_3056
764,3057,114670.5017002981,0.25853464007377625,1,0.0,Step_3057
764,3058,114697.46678051921,0.0016950515564531088,1,0.0,Step_3058
764,3059,114254.79004688928,-0.11396389454603195,1,0.0,Step_3059
764,3060,114600.09287972075,0.08035936951637268,1,0.0,Step_3060
765,3061,112985.18418647851,-0.38728463649749756,1,0.0,Step_3061
765,3062,112857.10005542822,-0.03590819612145424,1,0.0,Step_3062
765,3063,114327.44595748505,0.34328076243400574,1,0.0,Step_3063
765,3064,113226.37184845626,-0.2579372227191925,1,0.0,Step_3064
766,3065,100000.0,0.9994999766349792,2,0.0,Step_3065
766,3066,100000.0,-0.10360894352197647,1,0.0,Step_3066
766,3067,99759.03454060135,-0.06397977471351624,1,0.0,Step_3067
766,3068,100915.26935545067,0.3050532937049866,1,0.0,Step_3068
767,3069,100769.49190901889,-0.037961795926094055,1,0.0,Step_3069
767,3070,99757.03758928036,-0.26705998182296753,1,0.0,Step_3070
767,3071,99964.72052666263,0.05539876967668533,1,0.0,Step_3071
767,3072,101329.96957977489,0.37145477533340454,1,0.0,Step_3072
768,3073,101640.82833540795,0.08386740833520889,1,0.0,Step_3073
768,3074,102844.98998196088,0.31914278864860535,1,0.0,Step_3074
768,3075,102707.20034081303,-0.036398716270923615,1,0.0,Step_3075
768,3076,103197.11906489426,0.13343676924705505,1,0.0,Step_3076
769,3077,103670.3965279673,0.12970300018787384,1,0.0,Step_3077
769,3078,100000.0,0.14827287197113037,2,0.0,Step_3078
769,3079,100000.0,-0.0010000000474974513,2,0.0,Step_3079
769,3080,100000.0,-0.0010000000474974513,2,0.0,Step_3080
770,3081,100000.0,-0.0010000000474974513,2,0.0,Step_3081
770,3082,100000.0,-0.0010000000474974513,2,0.0,Step_3082
770,3083,100000.0,-0.0010000000474974513,2,0.0,Step_3083
770,3084,100000.0,0.3387894332408905,1,0.0,Step_3084
771,3085,100210.50836787157,0.05504586547613144,1,0.0,Step_3085
771,3086,100518.07355332878,0.08047214895486832,1,0.0,Step_3086
771,3087,100784.32401238132,0.06956204771995544,1,0.0,Step_3087
771,3088,101881.45952468393,0.28650233149528503,1,0.0,Step_3088
772,3089,102247.38995855411,0.0945749431848526,1,0.0,Step_3089
772,3090,102704.47510623788,0.12028110027313232,1,0.0,Step_3090
772,3091,102177.87629190493,-0.1368015557527542,1,0.0,Step_3091
772,3092,101630.29221971564,-0.1454722136259079,1,0.0,Step_3092
773,3093,102190.33628875716,0.14917714893817902,1,0.0,Step_3093
773,3094,101270.91967892557,-0.24511002004146576,0,0.0,Step_3094
773,3095,99714.07586170717,-0.40383076667785645,0,0.0,Step_3095
773,3096,100777.11032999317,0.27599775791168213,0,0.0,Step_3096
774,3097,101602.09327947118,0.21045900881290436,0,0.0,Step_3097
774,3098,100624.9672105346,-0.2611922323703766,0,0.0,Step_3098
774,3099,100325.92728608154,-0.08095905929803848,0,0.0,Step_3099
774,3100,99267.48334295159,-0.2821742594242096,1,0.0,Step_3100
775,3101,100020.32946854836,0.208861842751503,1,0.0,Step_3101
775,3102,101346.33544934684,0.35683906078338623,1,0.0,Step_3102
775,3103,101510.28277634962,0.044024500995874405,1,0.0,Step_3103
775,3104,102194.27102460522,0.18687789142131805,1,0.0,Step_3104
776,3105,103276.97917213159,0.28942450881004333,1,0.0,Step_3105
776,3106,103581.92120035677,0.08066590875387192,0,0.0,Step_3106
776,3107,103290.75074759981,-0.07658250629901886,0,0.0,Step_3107
776,3108,103497.98016893133,0.05559172108769417,0,0.0,Step_3108
777,3109,103787.83904307225,0.07765579968690872,0,0.0,Step_3109
777,3110,103697.3401185667,-0.02423219196498394,0,0.0,Step_3110
777,3111,103677.01065001838,-0.005481049418449402,0,0.0,Step_3111
777,3112,104087.53475683332,0.11136294156312943,0,0.0,Step_3112
778,3113,104327.5536435654,0.06507343798875809,1,0.0,Step_3113
778,3114,105289.59655841772,0.2628506124019623,1,0.0,Step_3114
778,3115,106015.55532238602,0.2051716446876526,1,0.0,Step_3115
778,3116,100000.0,0.6424358487129211,2,0.0,Step_3116
779,3117,100000.0,-0.07181079685688019,1,0.0,Step_3117
779,3118,100000.0,-0.011740188114345074,2,0.0,Step_3118
779,3119,100000.0,0.34381547570228577,1,0.0,Step_3119
779,3120,100000.0,-0.02613035961985588,2,0.0,Step_3120
780,3121,100000.0,-0.2362459897994995,1,0.0,Step_3121
780,3122,100000.0,-0.010877929627895355,2,0.0,Step_3122
780,3123,100000.0,0.08228481560945511,1,0.0,Step_3123
780,3124,100000.0,-0.07884186506271362,2,0.0,Step_3124
781,3125,100000.0,-0.0010000000474974513,2,0.0,Step_3125
781,3126,100000.0,0.16907496750354767,1,0.0,Step_3126
781,3127,101745.97203937056,0.5168096423149109,1,0.0,Step_3127
781,3128,100000.0,0.18249793350696564,2,0.0,Step_3128
782,3129,100000.0,0.09005121141672134,1,0.0,Step_3129
782,3130,98419.52788382456,-0.4415111541748047,0,0.0,Step_3130
782,3131,98233.55388335808,-0.052729442715644836,0,0.0,Step_3131
782,3132,97122.00630961295,-0.31902197003364563,0,0.0,Step_3132
783,3133,97821.71046978382,0.18519286811351776,0,0.0,Step_3133
783,3134,97699.56912954347,-0.04433766007423401,0,0.0,Step_3134
783,3135,97771.99464787694,0.010584470815956593,0,0.0,Step_3135
783,3136,97535.6910499245,-0.0773623138666153,0,0.0,Step_3136
784,3137,96392.2271460663,-0.330471009016037,0,0.0,Step_3137
784,3138,96273.15468372144,-0.043767932802438736,0,0.0,Step_3138
784,3139,97719.82372365368,0.3924536406993866,0,0.0,Step_3139
784,3140,96484.90725851,-0.3420005738735199,0,0.0,Step_3140
785,3141,96783.20218995126,0.07135812938213348,0,0.0,Step_3141
785,3142,96534.62308041687,-0.07757385820150375,0,0.0,Step_3142
785,3143,95113.11883922762,-0.38889700174331665,0,0.0,Step_3143
785,3144,95499.7974540589,0.09459841251373291,0,0.0,Step_3144
786,3145,96723.66595877883,0.31828776001930237,1,0.0,Step_3145
786,3146,97317.18694376588,0.14698512852191925,1,0.0,Step_3146
786,3147,98153.76305807543,0.22790804505348206,1,0.0,Step_3147
786,3148,98382.70134907872,0.06177232414484024,1,0.0,Step_3148
787,3149,98102.20590943127,-0.07563069462776184,1,0.0,Step_3149
787,3150,98542.89677522311,0.12347099930047989,1,0.0,Step_3150
787,3151,99314.41267814835,0.2132851779460907,1,0.0,Step_3151
787,3152,100281.10921522655,0.26891085505485535,0,0.0,Step_3152
788,3153,102159.26248726418,0.4958077371120453,0,0.0,Step_3153
788,3154,102183.19973484895,0.006210906431078911,0,0.0,Step_3154
788,3155,102356.89822373346,0.04507311061024666,0,0.0,Step_3155
788,3156,102340.94005867693,-0.004144846461713314,1,0.0,Step_3156
789,3157,102429.93751764605,0.02393253706395626,1,0.0,Step_3157
789,3158,102655.80693075382,0.06088581681251526,1,0.0,Step_3158
789,3159,102909.296244921,0.07007211446762085,1,0.0,Step_3159
789,3160,100000.0,0.2591884434223175,2,0.0,Step_3160
790,3161,100000.0,0.11311452090740204,1,0.0,Step_3161
790,3162,100486.89495703168,0.14533065259456635,1,0.0,Step_3162
790,3163,100000.0,0.04240873456001282,2,0.0,Step_3163
790,3164,100000.0,-0.16496555507183075,1,0.0,Step_3164
791,3165,100000.0,0.022882603108882904,2,0.0,Step_3165
791,3166,100000.0,0.2902671992778778,1,0.0,Step_3166
791,3167,100622.83614572948,0.2029130607843399,1,0.0,Step_3167
791,3168,100000.0,-0.01730949804186821,2,0.0,Step_3168
792,3169,100000.0,0.04692564904689789,1,0.0,Step_3169
792,3170,100000.0,0.021267985925078392,2,0.0,Step_3170
792,3171,100000.0,0.34681034088134766,1,0.0,Step_3171
792,3172,100000.0,-0.038167744874954224,2,0.0,Step_3172
793,3173,100000.0,-0.12530072033405304,1,0.0,Step_3173
793,3174,100000.0,0.01469115074723959,2,0.0,Step_3174
793,3175,100000.0,0.106636643409729,1,0.0,Step_3175
793,3176,100000.0,-0.030974989756941795,2,0.0,Step_3176
794,3177,100000.0,-0.3777042031288147,1,0.0,Step_3177
794,3178,100000.0,-0.11610453575849533,2,0.0,Step_3178
794,3179,100000.0,0.055066633969545364,1,0.0,Step_3179
794,3180,99249.01114814528,-0.23010733723640442,0,0.0,Step_3180
795,3181,98425.6161998169,-0.2518044412136078,0,0.0,Step_3181
795,3182,98371.7604255803,-0.01675584726035595,0,0.0,Step_3182
795,3183,96552.63205136645,-0.5412608981132507,0,0.0,Step_3183
795,3184,96100.24354777906,-0.1446807086467743,0,0.0,Step_3184
796,3185,97650.09305080994,0.42810848355293274,0,0.0,Step_3185
796,3186,98438.78094463029,0.22008372843265533,0,0.0,Step_3186
796,3187,99621.21438786929,0.3207989037036896,0,0.0,Step_3187
796,3188,98939.04124753909,-0.1832508146762848,0,0.0,Step_3188
797,3189,97827.21870829917,-0.30660128593444824,0,0.0,Step_3189
797,3190,98145.56617378662,0.08576302230358124,0,0.0,Step_3190
797,3191,100000.0,-0.13136953115463257,2,0.0,Step_3191
797,3192,100000.0,0.005843104794621468,1,0.0,Step_3192
798,3193,100417.6643530446,0.11150652915239334,0,0.0,Step_3193
798,3194,100433.42527202741,0.004194481298327446,0,0.0,Step_3194
798,3195,101784.62098020792,0.34883832931518555,0,0.0,Step_3195
798,3196,101577.91046585637,-0.05268339440226555,0,0.0,Step_3196
799,3197,98534.23453459825,-0.7097179889678955,0,0.0,Step_3197
799,3198,98228.10899281666,-0.07440382987260818,0,0.0,Step_3198
799,3199,99834.51035068044,0.3791249394416809,0,0.0,Step_3199
799,3200,100439.48716394386,0.14054319262504578,0,0.0,Step_3200
800,3201,100906.25284151184,0.10850464552640915,0,0.0,Step_3201
800,3202,100620.13154305458,-0.06612959504127502,0,0.0,Step_3202
800,3203,100355.22686630496,-0.0640057772397995,0,0.0,Step_3203
800,3204,102981.23844451852,0.5996566414833069,0,0.0,Step_3204
801,3205,103219.47079683568,0.05405082926154137,0,0.0,Step_3205
801,3206,103666.83842027099,0.10160385817289352,0,0.0,Step_3206
801,3207,105423.57469766315,0.39211711287498474,0,0.0,Step_3207
801,3208,105834.5709695996,0.09103558957576752,0,0.0,Step_3208
802,3209,100000.0,0.6216319799423218,2,0.0,Step_3209
802,3210,100000.0,0.20134055614471436,1,0.0,Step_3210
802,3211,100847.70700348589,0.20161090791225433,1,0.0,Step_3211
802,3212,100890.71483543843,0.010144192725419998,1,0.0,Step_3212
803,3213,101321.35904748969,0.10153152793645859,1,0.0,Step_3213
803,3214,100000.0,-0.030718659982085228,2,0.0,Step_3214
